0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.0,-0.405,0.4141,1.2639,2.1120,2.9528,3.7854,4.6097,5.4258,6.2338,7.0337,7.8255,8.6095,9.3856,10.154,10.914,11.667,12.413,13.151,13.882,14.605,15.321,16.030,16.732,17.427,18.115,18.796,19.470,20.138,20.799,21.453,22.100,22.742,23.376,24.005,24.627,25.243,25.853,26.456,27.054,27.646,28.232,28.811,29.385,29.954,30.517,31.074,31.625,32.171,32.711,33.247,33.776,34.301,34.820,35.334,35.843,36.347,36.845,37.339,37.828,38.312,38.791,39.265,39.735,40.200,40.660,41.116,41.567,42.013,42.455,42.893,43.326,43.755,44.180,44.600,45.016,45.428,45.836,46.240,46.641,47.041,47.442,47.842,48.241,48.640,49.037,49.433,49.827,50.220,50.610,50.998,51.384,51.767,52.148,52.526,52.901,53.273,53.643,54.009,54.372,54.732,55.090,55.444,55.795,56.142,56.487,56.829,57.167,57.502,57.834,58.163,58.489,58.812,59.132,59.449,59.762,60.073,60.380,60.685
0.0,-0.04,-0.079,0.4488,1.1692,2.0082,2.8858,3.7884,4.6990,5.6106,6.5180,7.4191,8.3126,9.1980,10.074,10.943,11.803,12.654,13.497,14.331,15.157,15.975,16.785,17.587,18.380,19.166,19.944,20.714,21.476,22.231,22.978,23.718,24.450,25.175,25.893,26.603,27.307,28.003,28.693,29.375,30.051,30.720,31.382,32.038,32.687,33.329,33.966,34.595,35.219,35.836,36.447,37.052,37.651,38.244,38.831,39.413,39.988,40.557,41.121,41.680,42.232,42.779,43.321,43.857,44.388,44.914,45.434,45.949,46.459,46.964,47.464,47.959,48.449,48.934,49.414,49.889,50.360,50.826,51.287,51.744,52.196,52.643,53.086,53.525,53.959,54.389,54.815,55.236,55.653,56.066,56.475,56.880,57.280,57.677,58.070,58.458,58.843,59.224,59.602,59.975,60.345,60.711,61.073,61.432,61.787,62.139,62.487,62.831,63.173,63.510,63.845,64.176,64.503,64.828,65.149,65.467,65.782,66.094,66.402,66.708
0.0,-0.04,-0.174,-0.213,0.2508,0.8829,1.6638,2.5028,3.3821,4.2748,5.1723,6.0674,6.9574,7.8403,8.7156,9.5826,10.441,11.292,12.135,12.969,13.795,14.613,15.423,16.225,17.018,17.804,18.582,19.352,20.114,20.869,21.616,22.356,23.088,23.813,24.531,25.241,25.945,26.641,27.330,28.013,28.689,29.358,30.020,30.676,31.325,31.967,32.604,33.233,33.857,34.474,35.085,35.690,36.289,36.882,37.469,38.050,38.626,39.195,39.759,40.318,40.870,41.417,41.959,42.495,43.026,43.552,44.072,44.587,45.097,45.602,46.102,46.597,47.087,47.572,48.052,48.527,48.998,49.464,49.925,50.382,50.834,51.281,51.724,52.163,52.597,53.027,53.453,53.874,54.291,54.704,55.113,55.517,55.918,56.315,56.708,57.096,57.481,57.862,58.239,58.613,58.983,59.349,59.711,60.070,60.425,60.777,61.125,61.469,61.810,62.148,62.483,62.814,63.141,63.466,63.787,64.105,64.420,64.731,65.040,65.345
0.0,-1.0,-1.039,-0.347,0.3324,1.1075,1.9030,2.7194,3.5406,4.3619,5.1790,5.9907,6.7956,7.5934,8.3838,9.1668,9.9423,10.710,11.470,12.224,12.970,13.708,14.439,15.164,15.881,16.591,17.293,17.989,18.680,19.363,20.040,20.710,21.373,22.030,22.680,23.324,23.962,24.593,25.218,25.838,26.483,27.145,27.800,28.449,29.092,29.728,30.359,30.982,31.600,32.212,32.817,33.417,34.010,34.598,35.183,35.764,36.339,36.908,37.471,38.029,38.581,39.128,39.670,40.206,40.736,41.262,41.782,42.297,42.807,43.311,43.811,44.306,44.796,45.281,45.761,46.236,46.706,47.172,47.633,48.090,48.542,48.989,49.433,49.871,50.305,50.735,51.161,51.582,51.999,52.412,52.821,53.226,53.626,54.023,54.416,54.804,55.189,55.570,55.948,56.321,56.691,57.057,57.419,57.778,58.133,58.485,58.833,59.177,59.519,59.856,60.191,60.522,60.849,61.174,61.495,61.813,62.128,62.439,62.748,63.053
0.0,-0.04,0.752,1.4466,2.2166,2.9764,3.7445,4.5119,5.2792,6.0443,6.8067,7.5656,8.3206,9.0711,9.8172,10.558,11.294,12.025,12.751,13.471,14.186,14.895,15.598,16.295,16.987,17.672,18.352,19.031,19.704,20.372,21.034,21.689,22.338,22.980,23.616,24.246,24.870,25.488,26.100,26.706,27.307,27.906,28.501,29.092,29.677,30.257,30.831,31.401,31.965,32.524,33.079,33.628,34.172,34.711,35.246,35.786,36.343,36.896,37.447,37.993,38.535,39.072,39.604,40.133,40.659,41.180,41.696,42.208,42.715,43.217,43.714,44.207,44.695,45.178,45.657,46.130,46.600,47.064,47.525,47.980,48.431,48.878,49.321,49.758,50.192,50.622,51.047,51.468,51.884,52.297,52.705,53.110,53.510,53.907,54.299,54.688,55.073,55.453,55.831,56.204,56.574,56.939,57.302,57.660,58.016,58.367,58.715,59.060,59.401,59.738,60.073,60.404,60.732,61.056,61.377,61.695,62.010,62.322,62.630,62.935
0.0,1.0,1.7840,2.5712,3.3414,4.1039,4.8578,5.6048,6.3455,7.0805,7.8099,8.5341,9.2532,9.9691,10.681,11.390,12.094,12.795,13.492,14.185,14.874,15.558,16.238,16.913,17.583,18.249,18.910,19.566,20.218,20.865,21.507,22.145,22.778,23.406,24.029,24.646,25.259,25.867,26.469,27.066,27.658,28.244,28.826,29.403,29.976,30.543,31.107,31.665,32.219,32.768,33.312,33.851,34.386,34.917,35.442,35.963,36.481,36.996,37.510,38.022,38.532,39.038,39.553,40.075,40.596,41.115,41.630,42.140,42.647,43.148,43.645,44.137,44.625,45.108,45.586,46.060,46.529,46.993,47.453,47.908,48.359,48.806,49.248,49.686,50.120,50.549,50.974,51.395,51.811,52.224,52.632,53.037,53.437,53.833,54.226,54.614,54.999,55.380,55.757,56.130,56.500,56.866,57.228,57.587,57.942,58.293,58.641,58.986,59.327,59.665,59.999,60.330,60.658,60.982,61.303,61.621,61.936,62.248,62.556,62.862
0.0,-0.04,0.8470,1.6334,2.4046,3.1600,3.9065,4.6447,5.3755,6.0992,6.8159,7.5273,8.2502,8.9676,9.6812,10.390,11.096,11.797,12.493,13.186,13.874,14.557,15.236,15.910,16.580,17.244,17.904,18.559,19.208,19.854,20.494,21.130,21.761,22.387,23.008,23.624,24.235,24.840,25.441,26.036,26.626,27.211,27.791,28.366,28.937,29.502,30.063,30.619,31.171,31.717,32.259,32.796,33.329,33.857,34.380,34.899,35.413,35.923,36.432,36.937,37.440,37.941,38.440,38.944,39.453,39.962,40.468,40.972,41.471,41.966,42.456,42.942,43.423,43.900,44.372,44.840,45.303,45.761,46.215,46.665,47.110,47.551,47.988,48.421,48.851,49.276,49.698,50.115,50.529,50.939,51.345,51.748,52.146,52.541,52.932,53.319,53.702,54.082,54.458,54.831,55.200,55.565,55.926,56.284,56.639,56.990,57.338,57.682,58.023,58.360,58.694,59.025,59.352,59.676,59.997,60.315,60.630,60.941,61.250,61.555
0.0,-0.04,-0.079,-0.118,0.2910,0.8982,1.6591,2.4869,3.3587,4.2476,5.1429,6.0368,6.9260,7.8086,8.6835,9.5504,10.409,11.260,12.102,12.937,13.763,14.581,15.390,16.192,16.986,17.771,18.549,19.319,20.081,20.836,21.583,22.323,23.055,23.780,24.498,25.209,25.912,26.608,27.298,27.980,28.656,29.325,29.987,30.643,31.292,31.935,32.571,33.201,33.824,34.442,35.053,35.658,36.257,36.850,37.437,38.018,38.593,39.163,39.727,40.285,40.838,41.385,41.927,42.463,42.994,43.519,44.040,44.555,45.065,45.570,46.069,46.564,47.054,47.539,48.019,48.495,48.965,49.431,49.892,50.349,50.801,51.249,51.692,52.130,52.564,52.994,53.420,53.841,54.258,54.671,55.080,55.485,55.886,56.282,56.675,57.064,57.449,57.830,58.207,58.580,58.950,59.316,59.679,60.037,60.392,60.744,61.092,61.437,61.778,62.116,62.450,62.781,63.109,63.433,63.754,64.072,64.387,64.699,65.007,65.313
0.0,-0.04,-0.079,-0.128,-0.167,0.1987,0.7784,1.5366,2.3584,3.2198,4.0945,4.9740,5.8514,6.7239,7.5897,8.4516,9.3093,10.159,11.001,11.836,12.662,13.479,14.289,15.091,15.884,16.670,17.448,18.218,18.980,19.735,20.482,21.222,21.954,22.679,23.397,24.107,24.811,25.507,26.197,26.879,27.555,28.224,28.886,29.542,30.191,30.833,31.470,32.099,32.723,33.340,33.951,34.556,35.155,35.748,36.335,36.917,37.492,38.061,38.625,39.184,39.736,40.283,40.825,41.361,41.892,42.418,42.938,43.453,43.963,44.468,44.968,45.463,45.953,46.438,46.918,47.393,47.864,48.330,48.791,49.248,49.700,50.147,50.590,51.029,51.463,51.893,52.319,52.740,53.157,53.570,53.979,54.384,54.784,55.181,55.574,55.962,56.347,56.728,57.106,57.479,57.849,58.215,58.577,58.936,59.291,59.643,59.991,60.335,60.677,61.014,61.349,61.680,62.007,62.332,62.653,62.971,63.286,63.598,63.906,64.212
0.0,-0.04,-0.174,-0.223,-0.198,0.2330,0.9559,1.7164,2.5117,3.3166,4.1250,4.9327,5.7374,6.5362,7.3286,8.1140,8.8927,9.6645,10.429,11.186,11.937,12.680,13.416,14.145,14.867,15.584,16.348,17.109,17.863,18.610,19.349,20.081,20.806,21.523,22.234,22.937,23.633,24.322,25.004,25.680,26.349,27.014,27.675,28.330,28.978,29.620,30.256,30.885,31.508,32.124,32.735,33.339,33.937,34.530,35.116,35.697,36.273,36.842,37.406,37.964,38.517,39.064,39.606,40.142,40.673,41.198,41.719,42.234,42.744,43.248,43.748,44.243,44.733,45.218,45.698,46.173,46.644,47.110,47.571,48.028,48.480,48.927,49.370,49.809,50.243,50.673,51.099,51.520,51.937,52.350,52.759,53.164,53.564,53.961,54.354,54.742,55.127,55.508,55.886,56.259,56.629,56.995,57.357,57.716,58.071,58.423,58.771,59.115,59.457,59.794,60.129,60.460,60.787,61.112,61.433,61.751,62.066,62.378,62.686,62.992
0.0,-1.0,-1.039,-0.347,0.2669,1.0006,1.7394,2.4834,3.2222,3.9560,4.7022,5.4580,6.2105,6.9592,7.7034,8.4430,9.1778,9.9076,10.632,11.351,12.065,12.773,13.475,14.172,14.863,15.549,16.228,16.907,17.585,18.257,18.924,19.585,20.239,20.887,21.529,22.165,22.794,23.418,24.035,24.647,25.253,25.854,26.452,27.047,27.636,28.220,28.799,29.373,29.941,30.505,31.063,31.616,32.164,32.708,33.246,33.779,34.316,34.865,35.410,35.953,36.491,37.025,37.555,38.081,38.603,39.122,39.638,40.149,40.656,41.158,41.655,42.147,42.635,43.118,43.597,44.071,44.540,45.005,45.465,45.920,46.371,46.818,47.260,47.698,48.132,48.561,48.986,49.407,49.824,50.236,50.645,51.049,51.450,51.846,52.238,52.627,53.012,53.393,53.770,54.143,54.513,54.879,55.241,55.600,55.955,56.306,56.654,56.999,57.340,57.678,58.012,58.343,58.671,58.995,59.316,59.634,59.949,60.261,60.569,60.874
0.0,-0.04,0.752,1.4466,2.2156,2.9617,3.7127,4.4567,5.1950,5.9270,6.6533,7.3757,8.0942,8.8078,9.5178,10.224,10.926,11.625,12.319,13.010,13.696,14.377,15.055,15.728,16.396,17.059,17.718,18.372,19.022,19.667,20.308,20.944,21.576,22.203,22.824,23.441,24.052,24.659,25.260,25.856,26.447,27.033,27.614,28.190,28.762,29.329,29.891,30.449,31.002,31.551,32.094,32.633,33.168,33.697,34.223,34.743,35.259,35.772,36.285,36.795,37.303,37.809,38.312,38.821,39.336,39.850,40.362,40.870,41.375,41.875,42.371,42.863,43.349,43.832,44.309,44.782,45.250,45.714,46.173,46.628,47.079,47.525,47.966,48.404,48.837,49.265,49.690,50.110,50.527,50.939,51.347,51.751,52.151,52.547,52.940,53.328,53.713,54.093,54.470,54.843,55.213,55.579,55.941,56.299,56.654,57.006,57.354,57.698,58.039,58.377,58.711,59.042,59.370,59.694,60.016,60.333,60.648,60.960,61.268,61.574
0.0,1.0,1.7840,2.5611,3.3222,4.0750,4.8195,5.5566,6.2864,7.0090,7.7246,8.4331,9.1350,9.8319,10.523,11.210,11.893,12.570,13.244,13.912,14.577,15.236,15.892,16.543,17.190,17.833,18.471,19.105,19.735,20.360,20.981,21.598,22.210,22.818,23.422,24.021,24.616,25.206,25.793,26.374,26.951,27.524,28.092,28.656,29.215,29.770,30.320,30.865,31.407,31.943,32.476,33.004,33.528,34.047,34.562,35.073,35.579,36.081,36.579,37.073,37.567,38.065,38.561,39.055,39.553,40.057,40.560,41.062,41.561,42.055,42.546,43.032,43.514,43.991,44.463,44.931,45.395,45.854,46.308,46.758,47.204,47.645,48.083,48.516,48.945,49.370,49.792,50.209,50.623,51.033,51.439,51.841,52.240,52.634,53.025,53.413,53.796,54.176,54.552,54.924,55.293,55.658,56.020,56.378,56.732,57.083,57.431,57.775,58.116,58.453,58.787,59.118,59.445,59.770,60.091,60.408,60.723,61.035,61.343,61.648
0.0,-0.04,-0.079,-0.118,-0.157,0.1593,0.7029,1.4131,2.2094,3.0576,3.9295,4.8112,5.6937,6.5728,7.4458,8.3116,9.1696,10.019,10.861,11.696,12.522,13.339,14.149,14.951,15.744,16.530,17.308,18.078,18.840,19.595,20.342,21.082,21.814,22.539,23.257,23.967,24.671,25.367,26.057,26.739,27.415,28.084,28.746,29.402,30.051,30.693,31.330,31.959,32.583,33.200,33.811,34.416,35.015,35.608,36.195,36.777,37.352,37.922,38.485,39.044,39.596,40.144,40.685,41.221,41.752,42.278,42.798,43.313,43.823,44.328,44.828,45.323,45.813,46.298,46.778,47.253,47.724,48.190,48.651,49.108,49.560,50.007,50.450,50.889,51.323,51.753,52.179,52.600,53.017,53.430,53.839,54.244,54.644,55.041,55.434,55.822,56.207,56.588,56.966,57.339,57.709,58.075,58.437,58.796,59.151,59.503,59.851,60.195,60.537,60.874,61.209,61.540,61.867,62.192,62.513,62.831,63.146,63.458,63.766,64.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
